country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Spain,ESP,2/10/2021,2320507,1377229,943278,87258,65024,4.96,2.95,2.02,1391,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/11/2021,2423045,1422560,1000485,102538,62126,5.18,3.04,2.14,1329,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/14/2021,2561608,1491517,1070091,,65225,5.48,3.19,2.29,1395,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/15/2021,2624512,1527590,1096922,62904,65324,5.61,3.27,2.35,1397,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/16/2021,2690457,1571277,1119180,65945,65315,5.75,3.36,2.39,1397,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/17/2021,2782751,1638195,1144556,92294,66035,5.95,3.5,2.45,1412,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/18/2021,2936011,1764985,1171026,153260,73281,6.28,3.77,2.5,1567,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/21/2021,3090351,1893290,1197061,,75535,6.61,4.05,2.56,1616,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/22/2021,3165191,1956886,1208305,74840,77240,6.77,4.19,2.58,1652,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/23/2021,3284678,2063495,1221183,119487,84889,7.03,4.41,2.61,1816,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/24/2021,3436158,2204376,1231782,151480,93344,7.35,4.71,2.63,1996,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/25/2021,3605635,2361852,1243783,169477,95661,7.71,5.05,2.66,2046,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,2/28/2021,3829465,2567617,1261848,,105588,8.19,5.49,2.7,2258,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/1/2021,3908734,2642034,1266700,79269,106220,8.36,5.65,2.71,2272,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/2/2021,4059320,2772318,1287002,150586,110663,8.68,5.93,2.75,2367,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/3/2021,4229092,2920179,1308913,169772,113276,9.05,6.25,2.8,2423,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/4/2021,4471577,3129092,1342485,242485,123706,9.56,6.69,2.87,2646,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/7/2021,4712191,3328703,1383488,,126104,10.08,7.12,2.96,2697,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/8/2021,4848648,3436412,1412236,136457,134273,10.37,7.35,3.02,2872,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/9/2021,4989505,3541667,1447838,140857,132884,10.67,7.57,3.1,2842,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/10/2021,5172106,3668848,1503258,182601,134716,11.06,7.85,3.22,2881,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/11/2021,5352767,3769523,1583244,180661,125884,11.45,8.06,3.39,2692,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/15/2021,5644895,3951221,1693674,,113750,12.07,8.45,3.62,2433,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/16/2021,5742218,4013681,1728537,97323,107530,12.28,8.58,3.7,2300,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/17/2021,5857085,4052470,1804615,114867,97854,12.53,8.67,3.86,2093,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/18/2021,5993363,4106550,1886813,136278,91514,12.82,8.78,4.04,1957,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/22/2021,6321908,4211040,2110868,,96716,13.52,9.01,4.51,2069,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/23/2021,6409196,4252598,2156598,87288,95283,13.71,9.1,4.61,2038,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/24/2021,6620093,4343860,2276233,210897,109001,14.16,9.29,4.87,2331,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/25/2021,6839736,4447534,2392202,219643,120910,14.63,9.51,5.12,2586,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/26/2021,7067371,4561529,2505842,227635,141696,15.12,9.76,5.36,3031,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/29/2021,7571439,4967230,2604209,,178504,16.19,10.62,5.57,3818,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/30/2021,7736611,5092535,2644076,165172,189631,16.55,10.89,5.66,4056,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,3/31/2021,8035160,5314076,2721084,298549,202152,17.19,11.37,5.82,4324,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/1/2021,8342155,5545140,2797015,306995,214631,17.84,11.86,5.98,4591,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/3/2021,8548598,5707450,2841148,,187601,18.28,12.21,6.08,4012,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/5/2021,8743694,5890888,2852806,,167465,18.7,12.6,6.1,3582,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/6/2021,9021001,6118710,2902291,277307,183484,19.29,13.09,6.21,3924,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/7/2021,9357847,6416016,2941831,336846,188955,20.01,13.72,6.29,4041,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/8/2021,9811529,6791079,3020450,453682,209911,20.99,14.52,6.46,4490,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/9/2021,10231825,7159716,3072109,420296,255207,21.88,15.31,6.57,5458,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/12/2021,10784997,7676560,3108437,,291615,23.07,16.42,6.65,6237,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/13/2021,11073657,7937566,3136091,288660,293237,23.68,16.98,6.71,6272,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/14/2021,11436073,8250887,3185186,362416,296889,24.46,17.65,6.81,6350,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/15/2021,11885085,8631548,3253537,449012,296222,25.42,18.46,6.96,6336,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/16/2021,12330755,9002054,3328701,445670,299847,26.37,19.25,7.12,6413,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/19/2021,12853599,9441685,3411914,,295515,27.49,20.19,7.3,6321,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/20/2021,13041032,9588913,3452119,187433,281054,27.89,20.51,7.38,6011,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/21/2021,13497809,9886203,3611606,456777,294534,28.87,21.14,7.72,6300,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/22/2021,13909964,10141949,3768015,412155,289268,29.75,21.69,8.06,6187,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/23/2021,14266251,10405863,3862789,356287,276499,30.51,22.26,8.26,5914,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/25/2021,14715931,10796466,3947465,,290945,31.47,23.09,8.44,6223,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/26/2021,14994667,11013911,4020945,278736,305867,32.07,23.56,8.6,6542,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/27/2021,15377862,11261171,4166758,383195,333833,32.89,24.09,8.91,7140,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/28/2021,15859772,11520146,4413784,481910,337423,33.92,24.64,9.44,7217,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,4/29/2021,16364595,11763360,4689766,504823,350662,35,25.16,10.03,7500,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/2/2021,17178566,12196079,5113598,,351805,36.74,26.09,10.94,7524,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/3/2021,17430810,12381213,5202297,252244,348020,37.28,26.48,11.13,7444,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/4/2021,17916566,12686341,5394315,485756,362672,38.32,27.13,11.54,7757,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/5/2021,18489580,12966552,5696827,573014,375687,39.55,27.73,12.18,8035,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/6/2021,19048132,13271511,5956451,558552,383362,40.74,28.39,12.74,8199,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/9/2021,19830624,13797431,6221476,,378865,42.41,29.51,13.31,8103,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/10/2021,20162661,14028954,6327447,332037,390264,43.12,30.01,13.53,8347,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/11/2021,20623815,14318348,6502978,461154,386750,44.11,30.62,13.91,8272,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/12/2021,21071940,14555552,6716156,448125,368909,45.07,31.13,14.36,7890,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/13/2021,21683707,14911306,6976683,611767,376511,46.38,31.89,14.92,8053,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/16/2021,22313088,15320846,7213716,,354638,47.72,32.77,15.43,7585,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/17/2021,22587343,15495889,7323426,274255,346383,48.31,33.14,15.66,7409,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/18/2021,22973955,15741247,7469173,386612,335734,49.14,33.67,15.98,7181,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/19/2021,23503085,16049843,7697288,529130,347306,50.27,34.33,16.46,7428,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/20/2021,23962365,16347683,7865313,459280,325523,51.25,34.96,16.82,6962,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
Spain,ESP,5/23/2021,24534056,16709939,8130648,,317281,52.47,35.74,17.39,6786,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210531.ods
